acquired_abnormality	affects	reptile
acquired_abnormality	co-occurs_with	anatomical_abnormality
inorganic_chemical	interacts_with	biomedical_or_dental_material
physiologic_function	process_of	disease_or_syndrome
cell_or_molecular_dysfunction	affects	neoplastic_process
tissue	isa	anatomical_structure
antibiotic	disrupts	gene_or_genome
bacterium	interacts_with	vertebrate
body_part_organ_or_organ_component	isa	fully_formed_anatomical_structure
antibiotic	treats	cell_or_molecular_dysfunction
research_device	causes	experimental_model_of_disease
phenomenon_or_process	result_of	disease_or_syndrome
receptor	causes	neoplastic_process
fully_formed_anatomical_structure	produces	lipid
neoplastic_process	complicates	cell_or_molecular_dysfunction
experimental_model_of_disease	associated_with	pathologic_function
enzyme	complicates	molecular_function
hormone	interacts_with	chemical
disease_or_syndrome	result_of	congenital_abnormality
pathologic_function	result_of	health_care_activity
antibiotic	affects	biologic_function
population_group	performs	research_activity
idea_or_concept	conceptual_part_of	behavior
rickettsia_or_chlamydia	issue_in	occupation_or_discipline
enzyme	complicates	genetic_function
group	isa	conceptual_entity
embryonic_structure	part_of	human
organophosphorus_compound	interacts_with	chemical_viewed_functionally
mental_process	result_of	organ_or_tissue_function
organism_attribute	result_of	environmental_effect_of_humans
patient_or_disabled_group	isa	group
mental_or_behavioral_dysfunction	affects	neoplastic_process
acquired_abnormality	result_of	phenomenon_or_process
cell_or_molecular_dysfunction	co-occurs_with	injury_or_poisoning
element_ion_or_isotope	interacts_with	antibiotic
mental_or_behavioral_dysfunction	associated_with	cell_or_molecular_dysfunction
cell_or_molecular_dysfunction	result_of	molecular_function
disease_or_syndrome	complicates	congenital_abnormality
laboratory_procedure	measures	cell_function
finding	associated_with	disease_or_syndrome
cell_or_molecular_dysfunction	process_of	rickettsia_or_chlamydia
age_group	performs	governmental_or_regulatory_activity
tissue	produces	enzyme
biologically_active_substance	complicates	experimental_model_of_disease
laboratory_or_test_result	measurement_of	substance
food	causes	cell_or_molecular_dysfunction
eicosanoid	affects	natural_phenomenon_or_process
lipid	interacts_with	vitamin
body_substance	causes	experimental_model_of_disease
lipid	affects	experimental_model_of_disease
laboratory_procedure	method_of	occupation_or_discipline
physiologic_function	produces	vitamin
enzyme	affects	mental_process
receptor	disrupts	organism_function
mental_process	affects	clinical_attribute
social_behavior	associated_with	population_group
inorganic_chemical	causes	acquired_abnormality
diagnostic_procedure	analyzes	body_substance
natural_phenomenon_or_process	process_of	molecular_function
organic_chemical	causes	neoplastic_process
mental_or_behavioral_dysfunction	produces	hormone
embryonic_structure	part_of	archaeon
molecular_biology_research_technique	measures	antibiotic
mental_process	result_of	mental_or_behavioral_dysfunction
mental_or_behavioral_dysfunction	process_of	pathologic_function
individual_behavior	associated_with	geographic_area
population_group	performs	molecular_biology_research_technique
vitamin	causes	mental_or_behavioral_dysfunction
body_space_or_junction	conceptual_part_of	body_system
patient_or_disabled_group	performs	diagnostic_procedure
receptor	affects	neoplastic_process
family_group	uses	regulation_or_law
therapeutic_or_preventive_procedure	affects	biologic_function
experimental_model_of_disease	complicates	acquired_abnormality
chemical_viewed_functionally	interacts_with	neuroreactive_substance_or_biogenic_amine
indicator_reagent_or_diagnostic_aid	affects	cell_function
biomedical_or_dental_material	affects	molecular_function
cell_component	location_of	bacterium
antibiotic	causes	disease_or_syndrome
biologically_active_substance	affects	mental_process
acquired_abnormality	occurs_in	group
chemical_viewed_functionally	affects	organ_or_tissue_function
biologically_active_substance	interacts_with	receptor
fungus	interacts_with	fish
amino_acid_peptide_or_protein	affects	organ_or_tissue_function
cell_component	part_of	tissue
immunologic_factor	complicates	experimental_model_of_disease
lipid	affects	physiologic_function
receptor	affects	molecular_function
reptile	interacts_with	organism
plant	location_of	enzyme
congenital_abnormality	associated_with	clinical_attribute
mental_or_behavioral_dysfunction	produces	neuroreactive_substance_or_biogenic_amine
injury_or_poisoning	result_of	anatomical_abnormality
mental_or_behavioral_dysfunction	process_of	fish
pathologic_function	occurs_in	neoplastic_process
daily_or_recreational_activity	issue_in	occupation_or_discipline
injury_or_poisoning	result_of	biologic_function
experimental_model_of_disease	process_of	organism
cell_component	location_of	therapeutic_or_preventive_procedure
cell_or_molecular_dysfunction	manifestation_of	mental_or_behavioral_dysfunction
professional_society	location_of	diagnostic_procedure
acquired_abnormality	part_of	archaeon
steroid	causes	injury_or_poisoning
human_caused_phenomenon_or_process	result_of	congenital_abnormality
conceptual_entity	issue_in	occupation_or_discipline
pharmacologic_substance	isa	physical_object
injury_or_poisoning	disrupts	cell_function
cell_or_molecular_dysfunction	result_of	physiologic_function
organ_or_tissue_function	process_of	organism
sign_or_symptom	diagnoses	anatomical_abnormality
nucleic_acid_nucleoside_or_nucleotide	causes	congenital_abnormality
cell_component	location_of	acquired_abnormality
neuroreactive_substance_or_biogenic_amine	disrupts	tissue
individual_behavior	associated_with	clinical_attribute
organ_or_tissue_function	produces	body_substance
experimental_model_of_disease	affects	mammal
clinical_attribute	result_of	pathologic_function
eicosanoid	affects	cell_function
tissue	location_of	rickettsia_or_chlamydia
neuroreactive_substance_or_biogenic_amine	disrupts	body_part_organ_or_organ_component
regulation_or_law	affects	patient_or_disabled_group
nucleic_acid_nucleoside_or_nucleotide	interacts_with	inorganic_chemical
laboratory_procedure	assesses_effect_of	amino_acid_peptide_or_protein
steroid	causes	experimental_model_of_disease
anatomical_abnormality	part_of	organism
eicosanoid	affects	experimental_model_of_disease
research_activity	measures	genetic_function
enzyme	affects	molecular_function
group	isa	entity
biologic_function	process_of	pathologic_function
organophosphorus_compound	affects	biologic_function
disease_or_syndrome	affects	molecular_function
natural_phenomenon_or_process	result_of	cell_or_molecular_dysfunction
medical_device	causes	pathologic_function
spatial_concept	result_of	mental_process
disease_or_syndrome	produces	biologically_active_substance
neuroreactive_substance_or_biogenic_amine	disrupts	fully_formed_anatomical_structure
cell	isa	entity
cell	location_of	experimental_model_of_disease
activity	issue_in	occupation_or_discipline
diagnostic_procedure	assesses_effect_of	biomedical_or_dental_material
mental_or_behavioral_dysfunction	affects	pathologic_function
professional_society	location_of	occupational_activity
neuroreactive_substance_or_biogenic_amine	complicates	physiologic_function
pathologic_function	result_of	experimental_model_of_disease
fully_formed_anatomical_structure	location_of	mental_or_behavioral_dysfunction
carbohydrate	interacts_with	eicosanoid
enzyme	complicates	acquired_abnormality
cell_component	produces	body_substance
cell_or_molecular_dysfunction	isa	phenomenon_or_process
diagnostic_procedure	measures	chemical
tissue	part_of	mammal
mental_or_behavioral_dysfunction	result_of	health_care_activity
mammal	interacts_with	archaeon
social_behavior	affects	individual_behavior
language	isa	conceptual_entity
group	uses	clinical_drug
neoplastic_process	isa	event
tissue	location_of	neoplastic_process
cell_or_molecular_dysfunction	result_of	laboratory_procedure
professional_or_occupational_group	manages	self_help_or_relief_organization
experimental_model_of_disease	process_of	cell_function
injury_or_poisoning	disrupts	physiologic_function
food	affects	organ_or_tissue_function
organ_or_tissue_function	issue_in	biomedical_occupation_or_discipline
group	produces	manufactured_object
carbohydrate	interacts_with	chemical
laboratory_or_test_result	indicates	molecular_function
human	exhibits	social_behavior
molecular_function	affects	pathologic_function
experimental_model_of_disease	produces	vitamin
organism_attribute	result_of	molecular_function
organism_function	affects	vertebrate
organ_or_tissue_function	affects	molecular_function
injury_or_poisoning	disrupts	cell_component
amino_acid_peptide_or_protein	causes	neoplastic_process
chemical_viewed_structurally	causes	neoplastic_process
hormone	affects	neoplastic_process
pathologic_function	produces	enzyme
family_group	performs	governmental_or_regulatory_activity
eicosanoid	interacts_with	hormone
diagnostic_procedure	affects	genetic_function
body_part_organ_or_organ_component	part_of	reptile
biologically_active_substance	complicates	organism_function
professional_or_occupational_group	produces	classification
eicosanoid	affects	genetic_function
chemical_viewed_structurally	interacts_with	pharmacologic_substance
mental_process	affects	human
acquired_abnormality	complicates	anatomical_abnormality
injury_or_poisoning	result_of	individual_behavior
organism_function	affects	invertebrate
anatomical_structure	part_of	reptile
molecular_function	process_of	physiologic_function
chemical_viewed_functionally	causes	cell_or_molecular_dysfunction
biomedical_or_dental_material	affects	physiologic_function
hazardous_or_poisonous_substance	causes	disease_or_syndrome
organ_or_tissue_function	affects	disease_or_syndrome
organism_function	process_of	disease_or_syndrome
injury_or_poisoning	result_of	neoplastic_process
manufactured_object	causes	disease_or_syndrome
lipid	ingredient_of	clinical_drug
cell	part_of	virus
genetic_function	process_of	neoplastic_process
biologically_active_substance	complicates	mental_or_behavioral_dysfunction
organic_chemical	interacts_with	inorganic_chemical
congenital_abnormality	result_of	phenomenon_or_process
enzyme	disrupts	cell_component
laboratory_procedure	assesses_effect_of	nucleic_acid_nucleoside_or_nucleotide
hazardous_or_poisonous_substance	disrupts	tissue
biomedical_or_dental_material	affects	genetic_function
tissue	part_of	reptile
chemical_viewed_functionally	affects	experimental_model_of_disease
biomedical_or_dental_material	causes	experimental_model_of_disease
bird	exhibits	social_behavior
clinical_attribute	issue_in	biomedical_occupation_or_discipline
disease_or_syndrome	result_of	cell_or_molecular_dysfunction
element_ion_or_isotope	isa	chemical
neoplastic_process	produces	biologically_active_substance
hormone	affects	physiologic_function
fully_formed_anatomical_structure	location_of	pathologic_function
inorganic_chemical	interacts_with	neuroreactive_substance_or_biogenic_amine
amino_acid_sequence	property_of	amino_acid_peptide_or_protein
immunologic_factor	isa	chemical_viewed_functionally
clinical_attribute	result_of	phenomenon_or_process
receptor	complicates	organism_function
laboratory_or_test_result	measurement_of	organ_or_tissue_function
laboratory_procedure	analyzes	enzyme
patient_or_disabled_group	uses	medical_device
embryonic_structure	isa	physical_object
biologic_function	result_of	pathologic_function
bacterium	location_of	enzyme
disease_or_syndrome	process_of	human
anatomical_abnormality	result_of	laboratory_procedure
enzyme	affects	cell_function
organism_attribute	property_of	rickettsia_or_chlamydia
age_group	interacts_with	patient_or_disabled_group
cell_or_molecular_dysfunction	affects	archaeon
fungus	interacts_with	animal
bacterium	interacts_with	mammal
cell_function	process_of	neoplastic_process
organophosphorus_compound	isa	chemical
congenital_abnormality	result_of	disease_or_syndrome
individual_behavior	associated_with	anatomical_abnormality
pathologic_function	result_of	environmental_effect_of_humans
hormone	interacts_with	indicator_reagent_or_diagnostic_aid
cell_or_molecular_dysfunction	manifestation_of	experimental_model_of_disease
laboratory_procedure	isa	event
patient_or_disabled_group	produces	intellectual_product
acquired_abnormality	affects	organism
body_location_or_region	isa	conceptual_entity
steroid	interacts_with	chemical
amphibian	interacts_with	reptile
mental_process	affects	mental_or_behavioral_dysfunction
molecular_biology_research_technique	measures	vitamin
patient_or_disabled_group	performs	research_activity
group	produces	clinical_drug
experimental_model_of_disease	process_of	plant
cell	produces	neuroreactive_substance_or_biogenic_amine
receptor	disrupts	cell_function
bacterium	interacts_with	organism
laboratory_procedure	diagnoses	acquired_abnormality
rickettsia_or_chlamydia	causes	disease_or_syndrome
chemical_viewed_structurally	affects	disease_or_syndrome
experimental_model_of_disease	result_of	disease_or_syndrome
quantitative_concept	isa	entity
carbohydrate	isa	chemical
cell_function	affects	physiologic_function
anatomical_abnormality	result_of	acquired_abnormality
chemical_viewed_structurally	interacts_with	biologically_active_substance
neoplastic_process	result_of	anatomical_abnormality
body_space_or_junction	interconnects	cell
professional_or_occupational_group	manages	professional_society
organ_or_tissue_function	process_of	animal
experimental_model_of_disease	produces	body_substance
food	affects	mental_process
enzyme	causes	neoplastic_process
diagnostic_procedure	measures	pathologic_function
professional_or_occupational_group	manages	health_care_related_organization
quantitative_concept	measurement_of	geographic_area
injury_or_poisoning	disrupts	organism_function
disease_or_syndrome	affects	invertebrate
cell_or_molecular_dysfunction	process_of	fish
organism_attribute	measurement_of	organism_function
cell_or_molecular_dysfunction	co-occurs_with	anatomical_abnormality
chemical_viewed_structurally	isa	substance
laboratory_procedure	affects	organism_function
neoplastic_process	complicates	disease_or_syndrome
congenital_abnormality	result_of	anatomical_abnormality
hazardous_or_poisonous_substance	isa	substance
laboratory_procedure	associated_with	mental_or_behavioral_dysfunction
biologic_function	result_of	molecular_function
clinical_attribute	property_of	organism
eicosanoid	interacts_with	vitamin
amino_acid_peptide_or_protein	affects	disease_or_syndrome
health_care_activity	affects	organ_or_tissue_function
cell_component	location_of	fungus
carbohydrate	causes	experimental_model_of_disease
entity	issue_in	occupation_or_discipline
tissue	location_of	cell_function
disease_or_syndrome	complicates	mental_or_behavioral_dysfunction
environmental_effect_of_humans	result_of	organism_function
invertebrate	exhibits	social_behavior
fungus	interacts_with	mammal
daily_or_recreational_activity	issue_in	biomedical_occupation_or_discipline
molecular_biology_research_technique	issue_in	occupation_or_discipline
carbohydrate	causes	disease_or_syndrome
amino_acid_sequence	isa	molecular_sequence
animal	interacts_with	invertebrate
carbohydrate_sequence	issue_in	biomedical_occupation_or_discipline
inorganic_chemical	isa	chemical_viewed_structurally
professional_or_occupational_group	performs	behavior
diagnostic_procedure	assesses_effect_of	eicosanoid
genetic_function	isa	event
quantitative_concept	measurement_of	organism_function
drug_delivery_device	causes	neoplastic_process
clinical_drug	isa	entity
organ_or_tissue_function	result_of	congenital_abnormality
clinical_attribute	property_of	archaeon
group	produces	intellectual_product
reptile	isa	animal
neoplastic_process	result_of	experimental_model_of_disease
pathologic_function	occurs_in	patient_or_disabled_group
pharmacologic_substance	affects	mental_or_behavioral_dysfunction
pharmacologic_substance	causes	mental_or_behavioral_dysfunction
lipid	interacts_with	enzyme
cell_function	occurs_in	temporal_concept
molecular_function	result_of	cell_function
genetic_function	affects	reptile
body_part_organ_or_organ_component	connected_to	body_space_or_junction
organ_or_tissue_function	result_of	mental_process
hazardous_or_poisonous_substance	complicates	organism_function
anatomical_abnormality	occurs_in	group
biologic_function	result_of	organism_function
receptor	interacts_with	hazardous_or_poisonous_substance
chemical_viewed_functionally	affects	disease_or_syndrome
molecular_biology_research_technique	measures	neuroreactive_substance_or_biogenic_amine
mental_or_behavioral_dysfunction	co-occurs_with	pathologic_function
self_help_or_relief_organization	produces	classification
acquired_abnormality	result_of	environmental_effect_of_humans
biomedical_or_dental_material	affects	neoplastic_process
anatomical_structure	part_of	animal
immunologic_factor	affects	cell_function
experimental_model_of_disease	affects	disease_or_syndrome
organism_function	process_of	mental_or_behavioral_dysfunction
acquired_abnormality	isa	anatomical_structure
enzyme	disrupts	molecular_function
organization	carries_out	educational_activity
pharmacologic_substance	affects	organism_function
mental_or_behavioral_dysfunction	manifestation_of	mental_process
vitamin	disrupts	embryonic_structure
receptor	complicates	cell_function
amino_acid_peptide_or_protein	interacts_with	lipid
physiologic_function	process_of	experimental_model_of_disease
element_ion_or_isotope	affects	mental_process
cell_function	process_of	organism
lipid	interacts_with	steroid
experimental_model_of_disease	result_of	congenital_abnormality
mental_or_behavioral_dysfunction	process_of	invertebrate
neoplastic_process	affects	molecular_function
disease_or_syndrome	affects	vertebrate
pathologic_function	affects	virus
receptor	complicates	acquired_abnormality
hormone	affects	organism_function
fully_formed_anatomical_structure	isa	anatomical_structure
cell_component	affects	physiologic_function
cell_or_molecular_dysfunction	co-occurs_with	congenital_abnormality
disease_or_syndrome	affects	physiologic_function
experimental_model_of_disease	affects	mental_process
age_group	uses	manufactured_object
neuroreactive_substance_or_biogenic_amine	complicates	acquired_abnormality
acquired_abnormality	isa	physical_object
molecular_function	produces	immunologic_factor
experimental_model_of_disease	isa	biologic_function
nucleic_acid_nucleoside_or_nucleotide	causes	mental_or_behavioral_dysfunction
tissue	produces	eicosanoid
bird	interacts_with	reptile
disease_or_syndrome	affects	fungus
neuroreactive_substance_or_biogenic_amine	disrupts	embryonic_structure
disease_or_syndrome	complicates	injury_or_poisoning
receptor	affects	genetic_function
mental_process	produces	enzyme
cell_component	part_of	invertebrate
receptor	complicates	molecular_function
element_ion_or_isotope	affects	disease_or_syndrome
mental_process	result_of	disease_or_syndrome
clinical_attribute	measurement_of	organism_function
classification	isa	entity
molecular_function	co-occurs_with	genetic_function
patient_or_disabled_group	issue_in	biomedical_occupation_or_discipline
chemical	causes	mental_or_behavioral_dysfunction
professional_or_occupational_group	treats	patient_or_disabled_group
eicosanoid	causes	mental_or_behavioral_dysfunction
clinical_attribute	property_of	fungus
acquired_abnormality	result_of	natural_phenomenon_or_process
pharmacologic_substance	isa	substance
population_group	produces	classification
hazardous_or_poisonous_substance	isa	physical_object
organic_chemical	affects	mental_or_behavioral_dysfunction
organ_or_tissue_function	result_of	pathologic_function
element_ion_or_isotope	issue_in	occupation_or_discipline
pathologic_function	isa	event
pathologic_function	result_of	cell_or_molecular_dysfunction
mental_or_behavioral_dysfunction	isa	pathologic_function
therapeutic_or_preventive_procedure	uses	research_device
vertebrate	interacts_with	reptile
pathologic_function	process_of	bird
organism_function	process_of	fish
disease_or_syndrome	result_of	laboratory_procedure
nucleic_acid_nucleoside_or_nucleotide	issue_in	biomedical_occupation_or_discipline
medical_device	issue_in	biomedical_occupation_or_discipline
molecular_function	issue_in	biomedical_occupation_or_discipline
invertebrate	issue_in	occupation_or_discipline
sign_or_symptom	evaluation_of	genetic_function
amino_acid_peptide_or_protein	affects	physiologic_function
age_group	performs	individual_behavior
nucleotide_sequence	result_of	mental_process
biologic_function	affects	natural_phenomenon_or_process
neoplastic_process	result_of	physiologic_function
food	causes	anatomical_abnormality
gene_or_genome	isa	fully_formed_anatomical_structure
laboratory_or_test_result	evaluation_of	disease_or_syndrome
laboratory_or_test_result	evaluation_of	organism_attribute
congenital_abnormality	complicates	acquired_abnormality
molecular_function	result_of	environmental_effect_of_humans
embryonic_structure	location_of	biologic_function
hormone	isa	chemical
individual_behavior	associated_with	professional_or_occupational_group
cell_or_molecular_dysfunction	produces	vitamin
tissue	part_of	virus
genetic_function	process_of	amphibian
chemical_viewed_functionally	interacts_with	enzyme
biologic_function	process_of	bird
diagnostic_procedure	uses	pharmacologic_substance
anatomical_abnormality	affects	invertebrate
chemical	affects	pathologic_function
enzyme	complicates	disease_or_syndrome
anatomical_abnormality	occurs_in	age_group
body_space_or_junction	location_of	acquired_abnormality
research_activity	measures	natural_phenomenon_or_process
laboratory_procedure	diagnoses	anatomical_abnormality
machine_activity	method_of	therapeutic_or_preventive_procedure
body_part_organ_or_organ_component	produces	carbohydrate
laboratory_procedure	measures	lipid
pathologic_function	co-occurs_with	congenital_abnormality
drug_delivery_device	treats	pathologic_function
laboratory_procedure	assesses_effect_of	natural_phenomenon_or_process
mental_process	result_of	natural_phenomenon_or_process
governmental_or_regulatory_activity	associated_with	injury_or_poisoning
congenital_abnormality	part_of	fungus
drug_delivery_device	prevents	neoplastic_process
immunologic_factor	disrupts	cell_component
mental_or_behavioral_dysfunction	result_of	diagnostic_procedure
biologic_function	affects	mental_or_behavioral_dysfunction
anatomical_abnormality	part_of	virus
neoplastic_process	affects	organ_or_tissue_function
diagnostic_procedure	assesses_effect_of	nucleic_acid_nucleoside_or_nucleotide
health_care_activity	associated_with	experimental_model_of_disease
nucleic_acid_nucleoside_or_nucleotide	causes	pathologic_function
inorganic_chemical	isa	physical_object
laboratory_or_test_result	evaluation_of	cell_or_molecular_dysfunction
social_behavior	associated_with	organism_attribute
laboratory_procedure	assesses_effect_of	cell_function
laboratory_procedure	associated_with	disease_or_syndrome
enzyme	causes	mental_or_behavioral_dysfunction
professional_or_occupational_group	practices	occupation_or_discipline
mental_or_behavioral_dysfunction	process_of	organ_or_tissue_function
body_part_organ_or_organ_component	produces	enzyme
gene_or_genome	part_of	fish
congenital_abnormality	part_of	fish
organ_or_tissue_function	result_of	disease_or_syndrome
hazardous_or_poisonous_substance	affects	physiologic_function
chemical_viewed_functionally	affects	mental_or_behavioral_dysfunction
biologically_active_substance	complicates	pathologic_function
organophosphorus_compound	affects	experimental_model_of_disease
molecular_biology_research_technique	measures	chemical_viewed_structurally
gene_or_genome	location_of	cell_or_molecular_dysfunction
health_care_activity	affects	organism_function
indicator_reagent_or_diagnostic_aid	causes	pathologic_function
molecular_biology_research_technique	measures	temporal_concept
acquired_abnormality	affects	organ_or_tissue_function
anatomical_structure	part_of	mammal
biologically_active_substance	issue_in	biomedical_occupation_or_discipline
cell_or_molecular_dysfunction	affects	pathologic_function
disease_or_syndrome	co-occurs_with	congenital_abnormality
rickettsia_or_chlamydia	interacts_with	vertebrate
hazardous_or_poisonous_substance	affects	mental_or_behavioral_dysfunction
gene_or_genome	produces	organophosphorus_compound
gene_or_genome	part_of	virus
eicosanoid	interacts_with	inorganic_chemical
pathologic_function	complicates	anatomical_abnormality
research_device	issue_in	biomedical_occupation_or_discipline
inorganic_chemical	affects	neoplastic_process
plant	interacts_with	vertebrate
intellectual_product	isa	entity
educational_activity	associated_with	cell_or_molecular_dysfunction
organic_chemical	issue_in	occupation_or_discipline
gene_or_genome	produces	receptor
mental_or_behavioral_dysfunction	co-occurs_with	congenital_abnormality
pathologic_function	process_of	virus
organism_function	process_of	physiologic_function
experimental_model_of_disease	process_of	mammal
nucleic_acid_nucleoside_or_nucleotide	interacts_with	receptor
neuroreactive_substance_or_biogenic_amine	ingredient_of	clinical_drug
anatomical_abnormality	affects	physiologic_function
mental_process	affects	pathologic_function
congenital_abnormality	affects	mammal
gene_or_genome	part_of	animal
research_activity	measures	biologically_active_substance
organism_function	process_of	archaeon
human_caused_phenomenon_or_process	result_of	disease_or_syndrome
organ_or_tissue_function	process_of	bacterium
therapeutic_or_preventive_procedure	associated_with	congenital_abnormality
cell_or_molecular_dysfunction	co-occurs_with	acquired_abnormality
disease_or_syndrome	manifestation_of	cell_function
clinical_attribute	result_of	organ_or_tissue_function
pathologic_function	process_of	cell_function
enzyme	complicates	mental_or_behavioral_dysfunction
cell_component	produces	organic_chemical
organization	carries_out	molecular_biology_research_technique
educational_activity	associated_with	neoplastic_process
laboratory_or_test_result	manifestation_of	congenital_abnormality
anatomical_structure	part_of	bacterium
physiologic_function	affects	bacterium
body_system	conceptual_part_of	fully_formed_anatomical_structure
pathologic_function	isa	phenomenon_or_process
physiologic_function	isa	event
steroid	interacts_with	neuroreactive_substance_or_biogenic_amine
family_group	uses	research_device
patient_or_disabled_group	produces	classification
neoplastic_process	process_of	virus
chemical_viewed_structurally	causes	disease_or_syndrome
congenital_abnormality	result_of	acquired_abnormality
anatomical_abnormality	isa	physical_object
pathologic_function	manifestation_of	organism_function
organophosphorus_compound	isa	entity
pathologic_function	result_of	individual_behavior
embryonic_structure	part_of	mammal
group	performs	laboratory_procedure
cell_function	affects	archaeon
gene_or_genome	affects	genetic_function
health_care_activity	associated_with	disease_or_syndrome
carbohydrate	affects	physiologic_function
antibiotic	affects	molecular_function
occupational_activity	associated_with	pathologic_function
biomedical_or_dental_material	affects	disease_or_syndrome
congenital_abnormality	affects	bacterium
fungus	location_of	immunologic_factor
natural_phenomenon_or_process	affects	mental_process
antibiotic	causes	mental_or_behavioral_dysfunction
health_care_related_organization	carries_out	governmental_or_regulatory_activity
hormone	interacts_with	hazardous_or_poisonous_substance
pathologic_function	manifestation_of	molecular_function
organism_function	affects	organ_or_tissue_function
experimental_model_of_disease	occurs_in	injury_or_poisoning
laboratory_procedure	assesses_effect_of	organism_function
congenital_abnormality	affects	vertebrate
mental_or_behavioral_dysfunction	affects	fish
inorganic_chemical	interacts_with	immunologic_factor
lipid	interacts_with	receptor
laboratory_procedure	diagnoses	injury_or_poisoning
indicator_reagent_or_diagnostic_aid	affects	cell_or_molecular_dysfunction
fully_formed_anatomical_structure	location_of	genetic_function
carbohydrate	interacts_with	lipid
